user_id,date,device,gender
834526,4/8/2015,Desktop,Female
302515,3/24/2015,Desktop,Female
130528,4/18/2015,Desktop,Female
355555,3/2/2015,Desktop,Male
285358,4/16/2015,Mobile,Male
582688,1/25/2015,Desktop,Female
828820,1/1/2015,Desktop,Female
374073,2/11/2015,Desktop,Male
880547,1/12/2015,Mobile,Female
951599,4/22/2015,Desktop,Female
946829,1/10/2015,Desktop,Male
673566,4/14/2015,Mobile,Male
782488,2/11/2015,Desktop,Female
155051,3/14/2015,Desktop,Female
110040,3/13/2015,Mobile,Male
335015,3/27/2015,Desktop,Female
274584,4/25/2015,Desktop,Male
702093,2/24/2015,Mobile,Female
897441,1/5/2015,Desktop,Male
375502,1/13/2015,Desktop,Female
129687,2/6/2015,Mobile,Female
752482,3/6/2015,Desktop,Male
754754,2/5/2015,Mobile,Male
331682,3/17/2015,Mobile,Male
307524,3/1/2015,Mobile,Female
347799,1/30/2015,Desktop,Female
721436,4/3/2015,Mobile,Male
276441,4/2/2015,Desktop,Female
741666,4/26/2015,Desktop,Female
423355,1/29/2015,Desktop,Female
685797,3/18/2015,Desktop,Female
696023,2/14/2015,Desktop,Female
795148,3/17/2015,Mobile,Female
657020,3/6/2015,Mobile,Male
857462,4/18/2015,Desktop,Female
726628,4/16/2015,Desktop,Female
899181,4/24/2015,Mobile,Female
864294,2/25/2015,Desktop,Female
916629,3/10/2015,Mobile,Male
291426,3/24/2015,Mobile,Female
424681,1/14/2015,Mobile,Male
613758,4/18/2015,Desktop,Male
179312,2/11/2015,Desktop,Female
488518,4/7/2015,Desktop,Male
595386,1/14/2015,Mobile,Female
438921,1/16/2015,Mobile,Female
281122,3/24/2015,Desktop,Male
323314,1/6/2015,Desktop,Male
556277,4/15/2015,Mobile,Male
18440,1/21/2015,Desktop,Female
513470,4/9/2015,Desktop,Male
878134,2/26/2015,Mobile,Female
264810,2/11/2015,Mobile,Female
194068,2/3/2015,Mobile,Female
247561,3/27/2015,Desktop,Male
887937,2/7/2015,Desktop,Male
899417,4/7/2015,Mobile,Male
785302,3/29/2015,Mobile,Male
315712,1/14/2015,Mobile,Female
787311,1/1/2015,Desktop,Female
912870,1/30/2015,Desktop,Female
499598,2/27/2015,Desktop,Female
648136,4/19/2015,Desktop,Male
78483,2/9/2015,Mobile,Male
84052,2/10/2015,Mobile,Male
231368,4/14/2015,Desktop,Male
542372,1/2/2015,Desktop,Female
845971,3/29/2015,Desktop,Male
91904,4/21/2015,Desktop,Female
300461,2/6/2015,Desktop,Male
394792,4/27/2015,Desktop,Female
136684,3/7/2015,Desktop,Female
735207,1/5/2015,Desktop,Female
999916,3/2/2015,Desktop,Male
175380,1/2/2015,Desktop,Male
968610,3/9/2015,Desktop,Female
566706,1/20/2015,Mobile,Female
751559,1/27/2015,Mobile,Male
273495,1/12/2015,Desktop,Female
731405,1/3/2015,Desktop,Male
729443,3/26/2015,Desktop,Male
674156,1/29/2015,Desktop,Male
711718,2/23/2015,Mobile,Male
180006,2/19/2015,Desktop,Male
248667,1/18/2015,Mobile,Male
838123,4/16/2015,Desktop,Female
900581,3/20/2015,Desktop,Female
737185,1/26/2015,Desktop,Female
53907,1/19/2015,Mobile,Male
282973,2/25/2015,Desktop,Male
67655,4/16/2015,Desktop,Male
344359,4/25/2015,Mobile,Male
586142,4/21/2015,Desktop,Male
27809,4/4/2015,Mobile,Male
314020,3/18/2015,Desktop,Female
964067,2/26/2015,Mobile,Male
331073,4/20/2015,Desktop,Male
524681,3/17/2015,Mobile,Male
876322,2/17/2015,Desktop,Female
692266,4/4/2015,Desktop,Female
706157,3/22/2015,Desktop,Female
922763,3/28/2015,Desktop,Female
99292,1/23/2015,Desktop,Male
894943,3/24/2015,Mobile,Male
730843,1/2/2015,Mobile,Female
547777,1/13/2015,Mobile,Male
491661,2/19/2015,Desktop,Female
493912,1/8/2015,Desktop,Female
569814,2/16/2015,Mobile,Male
681330,1/16/2015,Mobile,Male
786898,1/4/2015,Desktop,Male
91109,1/26/2015,Mobile,Female
213039,4/5/2015,Mobile,Female
457865,2/7/2015,Desktop,Female
44358,2/18/2015,Desktop,Male
635484,2/16/2015,Mobile,Female
748148,4/20/2015,Mobile,Male
687748,4/19/2015,Mobile,Male
96346,2/15/2015,Mobile,Female
904581,4/9/2015,Desktop,Male
637339,3/25/2015,Desktop,Male
600664,4/23/2015,Desktop,Male
423710,1/31/2015,Mobile,Female
314084,4/5/2015,Desktop,Female
848220,1/11/2015,Mobile,Male
152635,4/23/2015,Desktop,Female
689642,1/3/2015,Mobile,Female
854647,2/2/2015,Desktop,Female
132108,2/7/2015,Desktop,Male
228170,4/9/2015,Desktop,Male
707295,2/10/2015,Desktop,Female
908623,3/6/2015,Desktop,Male
389521,2/7/2015,Mobile,Male
85834,3/18/2015,Mobile,Female
427479,2/9/2015,Mobile,Female
187108,4/24/2015,Mobile,Male
786903,4/7/2015,Desktop,Male
942275,4/23/2015,Mobile,Female
475169,4/24/2015,Desktop,Male
816437,3/21/2015,Desktop,Female
107974,1/18/2015,Desktop,Male
982045,4/3/2015,Mobile,Female
52551,4/12/2015,Mobile,Female
761546,1/25/2015,Desktop,Female
381549,2/9/2015,Desktop,Female
744972,1/30/2015,Mobile,Male
42081,1/2/2015,Mobile,Male
41082,1/2/2015,Mobile,Female
630138,3/5/2015,Desktop,Female
95546,2/7/2015,Desktop,Female
451222,3/13/2015,Mobile,Male
627907,4/16/2015,Desktop,Male
145266,4/13/2015,Desktop,Male
791274,2/28/2015,Mobile,Male
269207,3/18/2015,Mobile,Female
258212,3/8/2015,Mobile,Male
229451,4/8/2015,Desktop,Male
207009,3/1/2015,Desktop,Female
749420,3/19/2015,Mobile,Male
525815,3/16/2015,Desktop,Female
345435,2/28/2015,Mobile,Male
388472,1/20/2015,Desktop,Male
521942,4/21/2015,Desktop,Male
138945,1/1/2015,Desktop,Male
845962,3/20/2015,Mobile,Female
871081,1/31/2015,Desktop,Female
836831,3/4/2015,Desktop,Male
306914,4/9/2015,Desktop,Male
257444,2/17/2015,Desktop,Male
56772,3/1/2015,Desktop,Male
599186,2/27/2015,Desktop,Female
774157,2/28/2015,Desktop,Male
620357,3/6/2015,Mobile,Male
421484,2/11/2015,Desktop,Female
913293,2/17/2015,Desktop,Male
593533,3/17/2015,Desktop,Male
55452,2/12/2015,Desktop,Male
991632,2/7/2015,Desktop,Male
68229,2/17/2015,Desktop,Male
479888,4/12/2015,Desktop,Male
516634,1/1/2015,Mobile,Male
572911,3/9/2015,Desktop,Male
574114,2/6/2015,Mobile,Female
853238,4/9/2015,Mobile,Female
816906,4/25/2015,Desktop,Female
558692,1/13/2015,Mobile,Male
159629,4/17/2015,Mobile,Male
587415,2/4/2015,Mobile,Male
212763,4/9/2015,Mobile,Male
120334,3/12/2015,Desktop,Male
200682,2/9/2015,Mobile,Male
560493,1/23/2015,Desktop,Female
701358,4/18/2015,Desktop,Male
547125,1/5/2015,Desktop,Female
499097,3/7/2015,Mobile,Male
377816,2/1/2015,Desktop,Male
426433,3/10/2015,Desktop,Female
603770,2/27/2015,Desktop,Male
278685,3/2/2015,Desktop,Male
522668,3/30/2015,Desktop,Female
408874,2/23/2015,Desktop,Male
670639,1/16/2015,Desktop,Male
545280,2/27/2015,Desktop,Male
899271,4/14/2015,Desktop,Male
718474,2/13/2015,Desktop,Male
858409,3/13/2015,Mobile,Female
582173,3/27/2015,Mobile,Male
23778,2/13/2015,Mobile,Male
680590,3/16/2015,Desktop,Male
442517,2/4/2015,Desktop,Female
34177,2/5/2015,Mobile,Male
825112,2/15/2015,Desktop,Female
15833,2/5/2015,Desktop,Male
584379,2/26/2015,Desktop,Female
302393,2/4/2015,Mobile,Male
70439,4/3/2015,Desktop,Female
172335,4/20/2015,Mobile,Male
712998,1/30/2015,Desktop,Male
409852,1/19/2015,Desktop,Female
685357,3/31/2015,Desktop,Male
531216,3/15/2015,Desktop,Male
538871,1/23/2015,Desktop,Male
757498,4/27/2015,Desktop,Female
117303,4/29/2015,Mobile,Female
390934,4/3/2015,Desktop,Male
325049,2/12/2015,Desktop,Female
938863,4/26/2015,Desktop,Female
58698,3/29/2015,Mobile,Female
981946,4/14/2015,Mobile,Female
702546,2/4/2015,Desktop,Male
685050,2/22/2015,Desktop,Male
995908,1/30/2015,Desktop,Female
31762,4/18/2015,Desktop,Male
292490,2/16/2015,Mobile,Male
929533,3/27/2015,Desktop,Female
700388,1/30/2015,Desktop,Female
66378,2/10/2015,Mobile,Male
47822,1/13/2015,Desktop,Female
953803,1/31/2015,Mobile,Male
531632,4/21/2015,Desktop,Female
227145,4/23/2015,Desktop,Male
278715,4/3/2015,Mobile,Female
147117,4/18/2015,Desktop,Male
782972,4/8/2015,Desktop,Male
545393,3/9/2015,Desktop,Female
258370,3/15/2015,Mobile,Female
118106,1/25/2015,Desktop,Female
274924,1/15/2015,Desktop,Male
201083,1/9/2015,Desktop,Female
765959,4/7/2015,Desktop,Male
215060,1/16/2015,Desktop,Female
304510,4/24/2015,Desktop,Female
828262,1/11/2015,Desktop,Female
165507,2/5/2015,Mobile,Female
32983,1/14/2015,Mobile,Male
732113,4/26/2015,Desktop,Male
197620,1/30/2015,Mobile,Female
208239,1/18/2015,Desktop,Male
520827,3/24/2015,Mobile,Male
720881,1/25/2015,Desktop,Female
852321,3/23/2015,Desktop,Female
997733,2/10/2015,Desktop,Female
433127,3/15/2015,Mobile,Male
448311,1/13/2015,Desktop,Male
139041,3/4/2015,Mobile,Male
804902,4/6/2015,Mobile,Male
769893,3/25/2015,Desktop,Female
968625,2/28/2015,Mobile,Female
223718,2/22/2015,Mobile,Male
924701,3/18/2015,Desktop,Female
274241,2/21/2015,Desktop,Female
530448,4/8/2015,Desktop,Male
115931,4/9/2015,Mobile,Male
806738,3/27/2015,Mobile,Female
291252,2/12/2015,Desktop,Male
995958,2/2/2015,Desktop,Female
83405,1/16/2015,Desktop,Male
65052,1/5/2015,Desktop,Male
539276,3/17/2015,Desktop,Female
958271,1/8/2015,Mobile,Female
874163,4/11/2015,Mobile,Male
906206,2/3/2015,Desktop,Female
733565,3/10/2015,Mobile,Female
6706,4/16/2015,Mobile,Male
639023,2/21/2015,Mobile,Female
452818,2/16/2015,Desktop,Male
348820,1/12/2015,Mobile,Female
242635,2/25/2015,Desktop,Male
65901,3/5/2015,Desktop,Male
141572,1/24/2015,Desktop,Male
368446,1/11/2015,Desktop,Male
639137,4/10/2015,Desktop,Male
51508,2/14/2015,Desktop,Female
406495,1/10/2015,Desktop,Female
432551,2/2/2015,Mobile,Female
996613,4/13/2015,Desktop,Male
164544,4/21/2015,Mobile,Male
47079,4/21/2015,Desktop,Male
589841,4/21/2015,Desktop,Male
584401,4/7/2015,Desktop,Female
351112,2/22/2015,Desktop,Male
114583,1/3/2015,Desktop,Female
574359,4/17/2015,Desktop,Female
463569,4/25/2015,Mobile,Male
37600,4/21/2015,Desktop,Female
913255,1/24/2015,Mobile,Female
703573,2/13/2015,Desktop,Male
719833,3/3/2015,Desktop,Male
303917,2/2/2015,Desktop,Female
558277,3/23/2015,Desktop,Female
175984,4/27/2015,Desktop,Male
127380,1/20/2015,Desktop,Female
166310,3/22/2015,Desktop,Female
706849,4/12/2015,Mobile,Male
714727,3/22/2015,Desktop,Male
293070,4/21/2015,Desktop,Male
36555,4/28/2015,Desktop,Male
272206,4/6/2015,Desktop,Male
735821,1/24/2015,Desktop,Male
206001,1/21/2015,Desktop,Male
901700,3/18/2015,Mobile,Female
412432,4/23/2015,Mobile,Female
923963,1/28/2015,Desktop,Male
802857,4/21/2015,Desktop,Male
916742,1/9/2015,Mobile,Female
502245,3/2/2015,Desktop,Female
523689,1/9/2015,Mobile,Male
119200,4/29/2015,Desktop,Female
863476,1/26/2015,Desktop,Female
148345,3/24/2015,Mobile,Female
596355,2/27/2015,Mobile,Female
92393,2/12/2015,Mobile,Male
818875,2/24/2015,Mobile,Female
204869,4/3/2015,Desktop,Male
93519,3/24/2015,Desktop,Male
70802,1/22/2015,Desktop,Male
276838,4/16/2015,Mobile,Male
879582,3/8/2015,Mobile,Male
780333,1/11/2015,Mobile,Female
989413,1/25/2015,Desktop,Female
468940,4/22/2015,Desktop,Male
140532,2/14/2015,Desktop,Female
391110,4/1/2015,Desktop,Female
800313,2/1/2015,Mobile,Male
648625,1/31/2015,Desktop,Female
544150,1/25/2015,Mobile,Female
398459,2/20/2015,Mobile,Male
40156,4/29/2015,Desktop,Female
51762,2/24/2015,Desktop,Female
425067,1/29/2015,Desktop,Female
390522,1/31/2015,Desktop,Female
640104,4/12/2015,Mobile,Female
786193,2/18/2015,Mobile,Female
882550,2/15/2015,Desktop,Female
570700,3/30/2015,Mobile,Male
375506,1/2/2015,Desktop,Female
804995,2/6/2015,Desktop,Male
264657,1/14/2015,Desktop,Male
820512,1/31/2015,Desktop,Male
786568,2/16/2015,Desktop,Male
710962,4/12/2015,Desktop,Female
620925,3/31/2015,Desktop,Female
331110,1/11/2015,Desktop,Female
432827,1/10/2015,Desktop,Female
619639,4/15/2015,Desktop,Male
938624,4/20/2015,Desktop,Female
853931,4/12/2015,Mobile,Female
400282,2/11/2015,Desktop,Male
702233,3/2/2015,Desktop,Male
355564,4/4/2015,Mobile,Male
335307,1/30/2015,Mobile,Male
868416,4/29/2015,Mobile,Male
493266,1/26/2015,Desktop,Female
636843,3/4/2015,Desktop,Female
303564,4/6/2015,Desktop,Female
264114,3/29/2015,Desktop,Female
900654,3/13/2015,Desktop,Male
379724,3/15/2015,Desktop,Female
457777,3/5/2015,Mobile,Female
137041,4/22/2015,Desktop,Male
15829,4/26/2015,Desktop,Male
395986,2/3/2015,Desktop,Male
767676,2/3/2015,Desktop,Male
162270,2/6/2015,Desktop,Male
747230,4/25/2015,Desktop,Female
836985,4/20/2015,Desktop,Female
284311,2/19/2015,Desktop,Male
921841,2/28/2015,Desktop,Male
231048,1/2/2015,Desktop,Female
174800,2/17/2015,Desktop,Female
450437,4/26/2015,Desktop,Female
903979,4/14/2015,Desktop,Male
457311,4/11/2015,Desktop,Male
63745,2/12/2015,Mobile,Female
776188,3/19/2015,Desktop,Female
523615,1/11/2015,Mobile,Female
887138,2/4/2015,Desktop,Male
935119,4/7/2015,Mobile,Male
74636,2/9/2015,Mobile,Male
581981,4/2/2015,Desktop,Male
647950,3/31/2015,Desktop,Female
761166,1/25/2015,Mobile,Female
104727,2/20/2015,Mobile,Male
435879,2/14/2015,Desktop,Male
602456,4/20/2015,Mobile,Male
812962,4/20/2015,Desktop,Male
555997,4/10/2015,Mobile,Male
776856,2/5/2015,Desktop,Male
864064,2/9/2015,Mobile,Male
669714,2/12/2015,Desktop,Male
556244,4/10/2015,Desktop,Female
503657,3/31/2015,Desktop,Male
828036,4/27/2015,Mobile,Female
451529,1/2/2015,Desktop,Male
446060,3/1/2015,Desktop,Male
587493,3/12/2015,Mobile,Female
352617,1/15/2015,Mobile,Female
24957,3/16/2015,Desktop,Female
828246,2/19/2015,Mobile,Male
869300,4/5/2015,Mobile,Female
643726,4/3/2015,Mobile,Male
88741,2/16/2015,Desktop,Male
897110,1/3/2015,Desktop,Male
71687,2/9/2015,Desktop,Male
948283,2/25/2015,Desktop,Female
843135,3/4/2015,Mobile,Female
377481,1/23/2015,Mobile,Male
139668,4/21/2015,Mobile,Female
992495,1/16/2015,Desktop,Female
124500,1/17/2015,Desktop,Female
681141,4/18/2015,Mobile,Female
638608,4/19/2015,Desktop,Male
59027,3/28/2015,Mobile,Male
739435,4/2/2015,Desktop,Male
953921,4/8/2015,Desktop,Male
956749,1/15/2015,Desktop,Female
48256,1/2/2015,Desktop,Male
513016,4/16/2015,Desktop,Female
85071,3/29/2015,Mobile,Female
688791,1/23/2015,Mobile,Female
866109,4/24/2015,Mobile,Female
994464,3/11/2015,Desktop,Male
688303,1/10/2015,Desktop,Female
143363,1/8/2015,Desktop,Male
579150,1/22/2015,Desktop,Female
299591,2/26/2015,Desktop,Male
648388,1/29/2015,Desktop,Male
78392,2/28/2015,Mobile,Female
224638,3/7/2015,Mobile,Female
699402,1/1/2015,Mobile,Female
888684,3/23/2015,Desktop,Male
607075,4/20/2015,Desktop,Female
526577,4/9/2015,Mobile,Male
535261,3/6/2015,Mobile,Female
842513,2/19/2015,Desktop,Male
551280,4/24/2015,Mobile,Male
307695,1/28/2015,Desktop,Female
846397,1/11/2015,Mobile,Male
359834,2/7/2015,Mobile,Male
15404,3/19/2015,Desktop,Female
22706,2/3/2015,Desktop,Female
434942,4/29/2015,Mobile,Female
287960,3/20/2015,Desktop,Male
398683,3/29/2015,Mobile,Male
835887,4/29/2015,Desktop,Female
761252,1/9/2015,Mobile,Female
929976,1/14/2015,Mobile,Female
752173,4/10/2015,Desktop,Female
12669,4/16/2015,Desktop,Male
708593,4/10/2015,Desktop,Male
398180,4/14/2015,Desktop,Female
173859,1/3/2015,Mobile,Male
590999,1/5/2015,Mobile,Male
568131,4/11/2015,Desktop,Male
6557,2/20/2015,Desktop,Female
236505,4/11/2015,Desktop,Male
320262,2/17/2015,Desktop,Male
946187,1/18/2015,Desktop,Male
787969,3/2/2015,Desktop,Female
151085,4/15/2015,Desktop,Male
364643,4/22/2015,Desktop,Male
216895,3/14/2015,Desktop,Male
398966,2/20/2015,Desktop,Male
287956,3/29/2015,Desktop,Male
549563,3/17/2015,Mobile,Male
288724,2/18/2015,Desktop,Male
938514,1/6/2015,Desktop,Female
709596,4/27/2015,Desktop,Female
698584,1/16/2015,Desktop,Female
193747,1/31/2015,Mobile,Female
129595,4/18/2015,Desktop,Male
603260,2/28/2015,Desktop,Female
598342,4/21/2015,Desktop,Male
127100,1/18/2015,Desktop,Female
864469,1/6/2015,Desktop,Female
933769,2/11/2015,Mobile,Female
96217,3/26/2015,Desktop,Male
579645,1/3/2015,Desktop,Male
469534,2/3/2015,Desktop,Male
321833,2/19/2015,Mobile,Female
824716,4/30/2015,Desktop,Male
92884,4/18/2015,Desktop,Female
406773,4/8/2015,Desktop,Female
976362,3/30/2015,Desktop,Male
542580,1/18/2015,Mobile,Female
763475,3/8/2015,Mobile,Female
83931,2/13/2015,Desktop,Male
437056,3/9/2015,Desktop,Male
649869,2/11/2015,Mobile,Female
914786,4/25/2015,Desktop,Female
368997,4/8/2015,Desktop,Female
780414,1/3/2015,Mobile,Male
20765,1/3/2015,Mobile,Female
751719,3/9/2015,Desktop,Female
493369,1/13/2015,Mobile,Male
659203,2/14/2015,Desktop,Male
704479,4/6/2015,Desktop,Female
417599,1/24/2015,Desktop,Male
159533,2/17/2015,Desktop,Male
721225,1/24/2015,Mobile,Male
407188,1/17/2015,Mobile,Female
783195,2/21/2015,Mobile,Female
906013,3/31/2015,Desktop,Female
87625,2/3/2015,Desktop,Female
506316,1/26/2015,Mobile,Male
317330,3/20/2015,Mobile,Male
133216,3/31/2015,Mobile,Male
466145,3/12/2015,Desktop,Male
997416,4/9/2015,Desktop,Female
58466,1/19/2015,Mobile,Female
132932,2/21/2015,Desktop,Male
96264,3/11/2015,Desktop,Male
905009,1/22/2015,Desktop,Male
829012,2/15/2015,Desktop,Male
381032,4/28/2015,Mobile,Female
630660,2/14/2015,Mobile,Female
283774,1/30/2015,Desktop,Female
392679,1/21/2015,Desktop,Male
331492,2/15/2015,Desktop,Male
287312,3/29/2015,Desktop,Male
17663,1/12/2015,Desktop,Male
720319,4/18/2015,Desktop,Female
643149,3/23/2015,Desktop,Female
234145,3/11/2015,Mobile,Female
47722,3/1/2015,Mobile,Female
597438,1/9/2015,Desktop,Female
179266,1/17/2015,Mobile,Female
440933,4/20/2015,Mobile,Female
59637,1/20/2015,Mobile,Male
789433,1/28/2015,Desktop,Male
328995,1/26/2015,Desktop,Male
440592,1/13/2015,Desktop,Male
40335,4/11/2015,Mobile,Male
551559,3/3/2015,Desktop,Female
246489,2/28/2015,Desktop,Male
667759,1/2/2015,Desktop,Female
253967,2/19/2015,Desktop,Female
504482,2/20/2015,Desktop,Male
533309,4/26/2015,Mobile,Female
421137,3/11/2015,Desktop,Male
315370,4/15/2015,Mobile,Female
418307,1/12/2015,Desktop,Male
131615,3/1/2015,Desktop,Male
369276,2/7/2015,Desktop,Female
636462,1/9/2015,Desktop,Female
811379,4/11/2015,Desktop,Male
67564,3/21/2015,Desktop,Male
771768,4/14/2015,Desktop,Male
262531,2/23/2015,Desktop,Female
743725,1/7/2015,Mobile,Female
292621,2/17/2015,Desktop,Male
812809,4/6/2015,Mobile,Female
743811,4/7/2015,Mobile,Female
380988,2/22/2015,Desktop,Male
244641,4/6/2015,Mobile,Male
686435,4/24/2015,Desktop,Male
606636,4/8/2015,Mobile,Female
790250,3/20/2015,Desktop,Male
151518,3/7/2015,Desktop,Male
802967,2/4/2015,Desktop,Female
433292,2/24/2015,Desktop,Female
74499,3/20/2015,Desktop,Female
402191,2/13/2015,Desktop,Female
3086,4/8/2015,Desktop,Female
191815,2/8/2015,Mobile,Female
596066,3/30/2015,Mobile,Male
645308,4/27/2015,Desktop,Female
273271,4/8/2015,Desktop,Male
747861,4/15/2015,Desktop,Male
282359,3/10/2015,Desktop,Male
144060,3/31/2015,Mobile,Male
30707,4/3/2015,Mobile,Female
763581,2/12/2015,Mobile,Male
60573,2/23/2015,Desktop,Male
730749,3/31/2015,Mobile,Male
153434,3/18/2015,Mobile,Male
853503,4/17/2015,Desktop,Male
10412,4/6/2015,Desktop,Female
701346,4/1/2015,Desktop,Male
513639,1/12/2015,Mobile,Male
107227,3/7/2015,Desktop,Female
148796,1/1/2015,Desktop,Female
662823,3/6/2015,Desktop,Female
118968,4/11/2015,Desktop,Female
968911,1/31/2015,Mobile,Male
203364,2/27/2015,Mobile,Female
497492,1/27/2015,Desktop,Female
779757,2/3/2015,Desktop,Male
106954,1/24/2015,Mobile,Female
413685,1/18/2015,Mobile,Male
12248,3/8/2015,Mobile,Male
306094,4/23/2015,Desktop,Male
940095,4/1/2015,Desktop,Male
196716,1/27/2015,Desktop,Male
499566,3/6/2015,Mobile,Male
187511,2/13/2015,Desktop,Male
434953,4/23/2015,Desktop,Male
605553,4/20/2015,Desktop,Female
744233,4/6/2015,Desktop,Female
723856,3/9/2015,Desktop,Female
53428,3/6/2015,Mobile,Female
262022,3/28/2015,Desktop,Male
129370,3/5/2015,Mobile,Male
132539,4/29/2015,Mobile,Female
207901,1/11/2015,Desktop,Female
881491,1/28/2015,Desktop,Female
756546,3/25/2015,Mobile,Male
954131,4/24/2015,Mobile,Female
655635,4/13/2015,Desktop,Male
814813,4/11/2015,Mobile,Female
759734,4/15/2015,Desktop,Female
769913,4/15/2015,Desktop,Female
711961,4/21/2015,Desktop,Female
364673,1/1/2015,Desktop,Male
785175,1/18/2015,Mobile,Male
492716,4/19/2015,Desktop,Female
490819,3/17/2015,Mobile,Male
235744,1/26/2015,Desktop,Male
54849,3/18/2015,Desktop,Male
712617,1/19/2015,Desktop,Female
232753,2/11/2015,Desktop,Male
9479,2/10/2015,Desktop,Female
996320,3/17/2015,Mobile,Male
569648,2/1/2015,Mobile,Female
981707,4/17/2015,Mobile,Male
272050,1/16/2015,Desktop,Male
302805,4/17/2015,Mobile,Female
216730,2/3/2015,Desktop,Male
896267,2/23/2015,Desktop,Female
976620,2/24/2015,Desktop,Male
115751,3/28/2015,Mobile,Male
785706,3/1/2015,Desktop,Male
128514,2/26/2015,Desktop,Female
629202,3/11/2015,Desktop,Male
20959,1/7/2015,Desktop,Female
203667,2/23/2015,Desktop,Female
209994,4/16/2015,Desktop,Male
675465,4/12/2015,Desktop,Male
119600,2/13/2015,Desktop,Male
325960,3/26/2015,Mobile,Male
827613,3/27/2015,Mobile,Male
383371,1/25/2015,Mobile,Female
842623,2/28/2015,Desktop,Male
419640,4/7/2015,Mobile,Male
449563,3/30/2015,Desktop,Male
892055,1/21/2015,Desktop,Female
437214,3/14/2015,Desktop,Male
873460,1/6/2015,Mobile,Male
733021,2/15/2015,Desktop,Male
618635,3/23/2015,Desktop,Male
743586,1/7/2015,Desktop,Female
370815,4/11/2015,Desktop,Female
474000,2/12/2015,Desktop,Female
190550,3/7/2015,Desktop,Female
206517,2/5/2015,Desktop,Female
974083,2/17/2015,Mobile,Male
703111,4/14/2015,Desktop,Male
297228,3/31/2015,Mobile,Male
692391,3/3/2015,Desktop,Female
422526,4/7/2015,Mobile,Male
459110,4/20/2015,Desktop,Female
827473,1/26/2015,Mobile,Male
919160,1/30/2015,Desktop,Female
171629,2/11/2015,Desktop,Female
375194,2/10/2015,Desktop,Female
38344,1/30/2015,Desktop,Male
316775,4/25/2015,Desktop,Male
537518,2/1/2015,Desktop,Female
344381,1/23/2015,Mobile,Female
196034,2/5/2015,Mobile,Male
147723,2/3/2015,Desktop,Female
132972,1/7/2015,Desktop,Male
17973,2/27/2015,Mobile,Female
126428,3/17/2015,Desktop,Female
417414,4/15/2015,Desktop,Male
18727,3/6/2015,Desktop,Male
444567,4/18/2015,Desktop,Male
308452,4/13/2015,Mobile,Male
317936,2/23/2015,Desktop,Female
184551,3/8/2015,Mobile,Female
63982,2/12/2015,Desktop,Female
128311,3/8/2015,Mobile,Female
190492,3/11/2015,Mobile,Male
937046,1/6/2015,Desktop,Female
220781,1/12/2015,Desktop,Male
165471,2/9/2015,Desktop,Male
14890,2/15/2015,Desktop,Female
638320,2/15/2015,Desktop,Male
325050,1/8/2015,Mobile,Female
128878,4/12/2015,Desktop,Male
768041,4/28/2015,Desktop,Female
919167,1/15/2015,Desktop,Female
436649,2/4/2015,Mobile,Male
996806,2/20/2015,Desktop,Female
465687,3/29/2015,Mobile,Female
338537,1/9/2015,Desktop,Male
243451,1/7/2015,Desktop,Male
728333,3/18/2015,Desktop,Male
231607,1/27/2015,Mobile,Male
24052,1/5/2015,Mobile,Female
621420,2/14/2015,Desktop,Female
722482,2/19/2015,Mobile,Female
2126,2/18/2015,Desktop,Female
983388,3/9/2015,Mobile,Female
977739,4/4/2015,Desktop,Male
877851,2/23/2015,Mobile,Female
628482,2/23/2015,Desktop,Male
531592,2/5/2015,Mobile,Male
849985,3/25/2015,Desktop,Male
795903,4/7/2015,Mobile,Male
618524,1/12/2015,Mobile,Female
451307,1/2/2015,Mobile,Female
952265,1/7/2015,Mobile,Female
385186,2/12/2015,Desktop,Female
753680,4/18/2015,Mobile,Female
164636,3/31/2015,Desktop,Female
129892,4/3/2015,Desktop,Male
346306,1/11/2015,Desktop,Male
140460,1/30/2015,Mobile,Female
355563,3/31/2015,Mobile,Female
978840,1/26/2015,Desktop,Male
79392,2/18/2015,Desktop,Male
459097,2/9/2015,Desktop,Male
523786,1/20/2015,Desktop,Male
644085,4/22/2015,Desktop,Male
944020,1/12/2015,Desktop,Male
256721,2/20/2015,Mobile,Male
76085,3/25/2015,Desktop,Male
228410,1/7/2015,Desktop,Female
245136,1/15/2015,Mobile,Male
974143,3/30/2015,Mobile,Male
794442,4/3/2015,Desktop,Female
36732,2/13/2015,Desktop,Female
805228,2/27/2015,Desktop,Male
715858,1/25/2015,Mobile,Male
928168,2/15/2015,Desktop,Male
262177,4/19/2015,Mobile,Male
590061,4/5/2015,Desktop,Male
719997,3/7/2015,Desktop,Female
86756,1/4/2015,Desktop,Female
459536,2/20/2015,Desktop,Female
520014,3/16/2015,Desktop,Male
896673,1/9/2015,Mobile,Male
454150,4/26/2015,Desktop,Female
209245,3/22/2015,Desktop,Female
364256,3/30/2015,Desktop,Female
197248,4/12/2015,Desktop,Female
352534,4/1/2015,Desktop,Male
345366,1/24/2015,Desktop,Female
902838,1/29/2015,Desktop,Male
111757,1/21/2015,Mobile,Female
480410,4/13/2015,Desktop,Male
948774,2/1/2015,Desktop,Male
59053,4/24/2015,Desktop,Female
555556,1/27/2015,Desktop,Female
17794,2/16/2015,Desktop,Female
794101,1/5/2015,Desktop,Male
